tune_id,name,alias
12494,Miss Gordon Of Fochabers,"[""Angus Allen And Dan J's"", 'Miss Gordon', 'Miss Gordon Fochaber', ""Miss Gordon Of Fochaber's"", ""Miss Gordon's"", ""Miss Gordon's - Fochabers"", ""Miss Gordon's Of Fochabar"", ""Miss Gordon's Strathspey Of Fochabers"", ""Miss Gordon's Strathspey- Fochabers""]"
12495,Duncan On The Plainstones,"['Duncan In The Plainstones', 'Duncan On The Plainstanes', 'Duncan On The Plainstone', ""Robert Hannigan's""]"
12496,Donnchadh Nedí's,"[""Donnchadh Nedí O'Gara's"", ""Donnchadh O'Gara's"", ""Patrick Doherty's Barndance #1"", ""Patrick Doherty's Barndance No. 1"", ""Patrick Doherty's Barndances"", ""Patrick O'Gara's""]"
12497,Johnny Boyle's,"[""Patrick Doherty's Barndance #3"", ""Patrick Doherty's Barndance No. 3"", ""Patrick Doherty's Barndances"", ""Patrick O'Gara's""]"
12498,General Stewart,"['Captain David Stewart', 'Captain David Stewart 42nd Royal Highlanders', 'Captain David Stewart 42nd Royal Highlanders', ""Captain David Stewart's"", 'General Stuart', 'Lady Mair MacKenzie', 'Lady Muir MacKenzie', ""Lady Muir MacKenzie's"", 'Mrs. Muir MacKenzie', 'Mrs. Muir McKenzie']"
12501,Nancy Under The Hill,"[""Nancy Under T'Hill""]"
12503,"Fox And The Geese, The",['Fox And Geese']
12504,Seamus Begley's,"[""Dálái's"", 'Muiris Ó Dálaigh']"
12506,Eddie Moloney's,['Dispute Over The Weather']
12507,Old Town,"['Old Town, The']"
12508,Seamus Begley's,"[""Seamus Begley's No. 2""]"
12511,Mrs Gordon Of Knockespoch,"['Miss Gordon Of Knockespoch', 'Miss Gordon Of Knocksport', 'Mrs Gordon Of Knockespock', 'Mrs. Gordon Of Knochspoch', 'Mrs. Gordon Of Knockespoch', 'Mrs. Gordon Of Knockspoch']"
12512,Seamus Begley's,"[""Seamus Begley's No. 3""]"
12514,Three Little Boats,"['3 Little Boats', 'Three Baatyn Beggey', 'Three Little Boats Went Out To Sea', 'Tree Baatyn Beggey']"
12515,Herman The German's,['Herman The German']
12517,Miss Richard's,"[""Miss Richards'""]"
12518,Cod Cheeks & Tongues,['Cod Cheeks And Tongues']
12519,"Oh Nelly, Nelly","['Neilí', ""Neili's"", 'Nelly', ""Nelly's"", 'O Neilí', 'O Neilí, Neilí', 'O Nelly', 'O Nelly, Nelly', 'Oh Nelly']"
12520,Cad E Sin Don Te Sin,"['Breton Air', 'Cad E Sin Don Te Sin', ""General Monroe's Lament?"", 'Korydwen Et Le Rouge De Kenholl', ""Ó Cad É Sin Do'n Té Sin""]"
12528,Wind The Bobbin Up,['Wind Up The Bobbin']
12529,Take It Easy,['Hey Jenny Come Down To Jock']
12532,Miss Gayton's,"[""Cameron's Favorite"", 'Miss Gayton']"
12533,Princess Ann,['Princess Anne']
12534,Master Andrew Grant,['Master Andrew Grant (Balmoral)']
12536,Dr. Shaw,"[""Dr. Shaw's"", 'Miss Shaw']"
12541,MacKenzie Hay,['McKenzie Hay']
12542,Gerald Dillon,['Planxty Dillon']
12544,Lemmy Brazil's,"[""Lemmy Brazil's #1"", ""Lemmy Brazil's No.1""]"
12545,"Kirrie Kebbuck, The","['Kerrie Kebbuck, The']"
12547,"Feathers, The","['New Feathers, The', 'Y Plu']"
12552,Counsellor Dillon,['Comhairleoir Duilleain']
12553,Luke Dillon,['Lúcás Ó Duilleain']
12560,Butter Boys,['Ingar Do Shuidhe Finn']
12563,Lord Donne's,"['Lord Donne', 'Lord Doune', ""Lord Doune's""]"
12566,Marcel Martin,['Marcelle Martin']
12567,One Of Two For Joy,"['First Of Two For Joy, The', 'One Of Two', 'Two For Joy #1', 'Two For Joy No. 1', 'Yr Gyntaf O Ddau I Lawenydd']"
12568,O'Meara's,"[""Seamus Connolly's""]"
12570,Two Of Two For Joy,"['Second Of Two For Joy, The', 'Two For Joy #2', 'Two For Joy No. 2', 'Two Of Two', 'Yr Ail O Ddau I Lawenydd']"
12578,Moldadh Maureen Nic Coinnich,"['A March In Praise Of Maureen MacKenzie', 'In Praise Of Maureen MacKenzie']"
12583,"Oh, Joe! The Boat Is Going Over","['Joe, The Boat Is Tipping Over', 'Oh Joe, The Boat Is Tipping Over', 'Oh, Joe The Boat Is Going Over', 'Old Joe The Boat Is Going Over']"
12584,Y Lancers,"['Dawns Y Glocsen', 'Lancers, The']"
12587,"Peerless, The",['Tin Wedding']
12589,Llancesau Trefaldwyn,"[""Fiddler's Favourite"", ""Grier's #249"", 'Heroes Of Salamanca, The', 'Heroes Of Salomanca, The', ""Kerr's Irish Quick Step"", ""Kerr's Irish Quickstep"", 'Maids Of Montgomery, The', 'Temperance', 'Trefaldwyn Lasses']"
12590,Torth O Fara,"['Dawns Ceiliog Y Rhedyn', 'Grasshopper Dance, The', 'Loaf Of Bread', 'Loaf Of Bread, The', 'Y Torth O Fara']"
12592,Sir Watkin's,['Ymdaith Syr Watcyn']
12594,Diferion Arian,['Silver Drops']
12598,Leaving Glenurquhart,"['Leaving Glen Urquhart', 'Tulloch MacCarrick', 'Tulloch McCarrick']"
12609,Don't Drink And Drum,"['A Cork Reel, Cork 136']"
12610,Donald Angus Beaton,"[""Donald Angus Beaton's""]"
12613,Miss Cathy Chilcott's,['Miss Cathy Chilcott']
12615,Zelda,"[""Aleman's Marsj"", 'Gigue', 'Gigue', 'La Chapelle-des-Bois', 'La Chapelloise', 'Xampanya']"
12617,MacKinnon's Brook,"[""MacKinnon's Rant""]"
12622,Smith's Burn,"[""Allt A' Ghobhainn"", ""Allt A'Ghobhainn"", ""Smith's Burn, The"", 'Smithburn', 'Smithsburn']"
12629,"RSB, The","['Raunchy Star Bird, The']"
12634,"Slopes Of Sliabh Luachra, The",['Follow Me Down To Carlow']
12638,Mary And Danny's,"[""Danny & Mary's"", 'Danny And Mary', ""Danny And Mary's""]"
12639,Memories Of Sadie MacDonald,['Memories Of Sadie (Carpenter) MacDonald']
12641,Island Angel,"['Angeal An Oileáin', 'Angeal An Oileáin - Island Angel']"
12642,"Four Seasons, The","['Seasons, The']"
12644,"Banks Of The Ilen, The","['Banks Of The Ilen Highland Fling, The']"
12647,Lamentation For MacDonald Of Keppoch,"['Lamentation For MacDonald Of Keppach', ""MacDonald Of Keppach's Lamentation Being Murdered By His Two Cousin Germans"", ""MacDonald Of Keppach's Lamentation Being Murdered By His Two Cusin Germans"", ""MacDonald Of Keppoch's Lamentation"", ""MacDonald Of Keppoch's Lamentation Being Murdered By His Two Cousin Germans"", ""MacDonald Of Keppoch's Lamentation Being Murdered By His Two Cusin Germans""]"
12650,"Four Courts Highland, The","['Cruise Her In The Corner', 'Four Courts, The', ""Frank Quinn's"", ""Frank Quinn's Highland"", ""Frank Quinn's Highland Fling""]"
12651,Ag Taisteal Na Blárnan,"['Ag Taisteal Na Blaírnan', 'Travelling Through Blarney']"
12653,"Road To Ballisadare, The","['Road To Ballisodare', 'Road To Ballisodare, The', 'Road To Ballysodare', 'Road To Ballysodare, The']"
12655,Miss Stephanie Marie MacLean,['Stephanie Marie MacLean']
12664,Loch Of Lumgair,"['Loch Of Lumgair, The']"
12668,Bovaglie's Plaid,"[""Bovagalie's Plaid"", ""Roualeyn's Plaid""]"
12669,Father John Angus Rankin,['Fr. John Angus Rankin']
12670,Stenselepolskan,"['Polska Från Dorotea', 'Stensele Polska', 'Stensele-Polskan']"
12678,Mucka's,"[""Mick O'Rourke's""]"
12679,Ra Ra's,"[""Kane O'Rourke's"", ""Mick O'Rourke's""]"
12682,Ginny And The Teepee,['Ginny And The Teepee (1)']
12685,"Red-Haired Hag, The","['An Cailleach Rua', 'Cailleach Rua', 'Red Haired Hag, The', 'Redhaired Hag, The']"
12686,John Of Paris,"['95', 'Jean De Paris', 'Ninety Five', 'Ninety-Five']"
12687,Greeting To Ireland,['Greetings To Ireland']
12691,October,['October #2']
12695,"Marchioness Of Tullibardine, The","['Burra Isle War Dance, The', 'Marchioness Of Tullibardine March, The', ""Marchioness Of Tullibardine's Welcome To Blair Castle, The"", 'Marchioness Of Tullybardine, The', 'Tullybardine']"
12697,Fogarty's Kate,"[""Paddy O'Brien's""]"
12699,Mike's Ride,"[""Michael's Ride""]"
12703,Mrs. Ross',"[""Mrs. Ross's""]"
12706,O'Connor's Favourite,"[""O'Connor's Favorite"", 'Rogha Ui Chonchobhair']"
12710,A Cork,['Molly On The Shore']
12712,Rover Through The Bog,"['Aileen Aroon', ""Allen A'Roon"", 'Eibhleanóir A Rún', 'Eibhlin A Ruin', 'Eileanóir Na Rún', 'Eileen Aroon', 'Eilionóir A Rúin', 'Robin Adair']"
12713,Wee Highland Laddie,"['Highland Laddie', 'Wee Highland Laddie, The']"
12716,From Night Til Morn,"[""From Night 'Til Morn"", 'Pauvre Madeleine']"
12721,"Glakey Two-Step, The","['Glakey 2-Step, The', 'Glakey Hornpipe, The', 'Glakey Two Step, The', 'Glakey, The']"
12729,Glakey,"['Glakey 2-Step, The', 'Glakey Two-Step, The', 'Glakey, The']"
12732,"Burke Street March, The","['Burke Street', 'Poitín March, The']"
12735,Earthsongs,"['Reel (Secret Garden), The']"
12736,Ebenezer,"['West Virginia Farewell', 'West Virginia Highway', 'West Virginia Highway, The']"
12745,Plas Teg - Y Bala,['Pibddawns Plas Teg - Y Bala']
12749,"Road South, The","['Road From The South, The']"
12753,Anne Fraser MacKenzie,"['Ann Fraser MacKenzie', 'Ann Frazer MacKenzie']"
12756,"Blackwater, The","['Blackwater Polka No. 2, The', 'Blackwater Polkas No. 2, The']"
12763,Belle Mere's,"[""Belle Mere's""]"
12765,"Storyteller, The","['Storyteller Set Dance, The']"
12769,Tam's,"[""Tom Hughes' Slow Air"", 'Tommy Hughes']"
12770,Bunclody,"['Streams Of Bunclody, The']"
12772,Dinny's Trip To The Gaeltacht,['Dinnie In The Gaeltacht']
12773,"Milltown Lasses, The","[""Drake's Neck, The"", ""Muineál A' Bhardail"", ""Muineál A'Bhardail"", 'Muineál An Bhardail']"
12774,"Bayou Fling, The","['Bayou Highland Fling, The']"
12775,You Don't Know What You've Got Till It's Gone,"['Bungalow March, The', 'March Of The Bungalows', ""They've Paved Paradise, Put Up A Parking Lot""]"
12776,Sunshine,"['Sunshine Schottische, The']"
12777,Esau Payne's,"[""Esau Payne's Tune""]"
12778,Bluebird,"['Bluebird, The']"
12779,A Whistle On The Wind,['Two Is The Beginning Of The End']
12783,Miss McPherson Grant Of Ballindalloch,"['Miss MacPherson Grant', 'Miss MacPherson Grant Of Ballindalloch', 'Miss McPherson Grant', ""Miss McPherson Grant's"", 'Nurseryman, The']"
12789,Road To Batoche,['Road To Budtesh']
12791,Johnny And Ali's,"[""Johnny And Ali's"", ""Jonny And Ali's"", ""Jonny And Ali's March""]"
12797,After The Ball,['After The Ball Is Over']
12800,Tom Rae,"['Mr. Thomas Rae', 'Red Mill, The', ""Tom Rae's""]"
12804,A Cuppa Java,['A Cuppa Java Varsovienne']
12806,"Miramichi Fire, The","[""Willie D.'s Favourite""]"
12811,Arrane Ben Drogh Hraghtalagh,"['Arrane Ben Hraghtalagh', 'Fer Ny Clien Click', ""Smuggler's Lullaby"", ""Song Of The Smuggler's Wife""]"
12813,Polska From Enviken,"['Polska Efter Petter I Ala', 'Polska Efter Vilhelm Hedlund', 'Polska Efter Wilhelm Hedlund', 'Polska Från Enviken']"
12817,Arrane Ny Guilley Hesheree,['Song Of The Ploughboy']
12819,Scott Skinner's Compliments To Dr. MacDonald,"['Dr. MacDonald', ""Scott Skinner's Compliments To Dr MacDonald"", ""Scott Skinner's Compliments To Dr. McDonald"", ""Skinner's Compliments To Dr. MacDonald""]"
12821,Creg Willy Syl,"[""White Boy's Dance""]"
12823,Arrane Ben-Vlieaun,"['Arrane Ben Vlieaun', 'Cur Dty Vainney']"
12827,Walsh's,['Ríl An Bhreathnaigh']
12829,"Sliabh Bloom, The","['Slieve Bloom March, The']"
12830,Hm?,"['Hm~?', 'Hmm?', 'Hmmm?', 'Just Another March']"
12834,Graih My Chree,['Love Of My Heart']
12836,Moylley Gys Jee My Chaarjyn,"['Praise To God, My Friends']"
12839,Going To The Races,"[""Dul dTí's Na Ráiseanna""]"
12844,Cockles And Mussels,"[""In Dublin's Fair City"", 'Molly Malone']"
12848,Autumn Leaves,"['Hulló Levelek', 'Les Feuilles Mortes']"
12850,Va Nancy Ayns Lunnon,['Va Nancy Ayns Lunnin']
12851,Birlinn Ghoraidh Chrobhain,['Birlinn Ghorree Chrovan']
12852,Arrane Y Chlean,['Manx Lullaby']
12853,Girls Of Balladoole,"['Girls Of Balladoole, The']"
12854,Lewis Lilt,"[""Din Tarrant's"", ""I Won't Marry Her""]"
12857,Reeaghyn Dy Vannin,['Manx Dirk Dance']
12866,Yn Mheillea,['Y Mheillea']
12868,"Sea Invocation, The","[""Geay Jeh'n Aer""]"
12869,John Joe Harnett's,"['Garravane', ""Moss Murphy's""]"
12870,"Midnight Rambler, The","['Midnight Rambler Highland Fling, The']"
12873,Jemmy As Nancy,['Jem As Nancy']
12879,Clean Suggane,"['Arrane Y Ben Thie', 'Invocation To St. Bridget, The']"
12880,Kirree Fo Niaghtey,"['Ny Kirree Fo Niaghtey', 'Sheep Under The Snow, The']"
12882,Car Y Phoosee,['Manx Wedding Tune']
12886,Down By The Green Bushes,"['Cutty Wren, The', 'Green Bushes']"
12887,Shelg Yn Dreean,"['Hunt The Wren', 'Shelg Yn Drean']"
12890,Bridget Cruise,['Bridget Cruise No.1']
12891,Bridget Cruise,['Bridget Cruise No.2']
12892,Bridget Cruise,['Bridget Cruise No.4']
12893,"Major George Morrison, DSO","['Major George Morrison', 'Major George Morrison DSO']"
12894,"Templeglantine, The","['Abbeyfeale', 'Castle Glantine', 'Dan Barry', ""Why Don't You Wash Your Father's Shirt And Hang It On The Crane?""]"
12896,Lively Steps,"['Lively Steps, The']"
12897,Moirrey Ny Gainle,"['Mary Of The Candle', 'Moirrey Ny Cainle']"
12899,Manannan Beg Mac Y Leir,['Manannan Beg Mac Y Lir']
12901,Selma's Air,"['Sliabh Na Mhan', 'Woman Of The Mountain']"
12906,Hie Mee Stiagh,"['Cutting The Turf', 'Hie Mee Stiagh Dys Thie Ben Treoghe']"
12907,Colbagh Breck,['Colvach Vleac']
12908,Carval Ny Drogh Vraane,['Yn Ven-Ainshter Dewil']
12912,Michael Murphy's,"['Cullen, The']"
12916,Tom McElvogue's,"[""Tom McElvogue's Slip Jig 01""]"
12917,Gillan's,"[""Gillian's"", ""Muir O' Gellan's, The""]"
12923,Tom McElvogue's,"[""Tom McElvogue's Jig In Emin 02""]"
12926,"Fox Chase, The","['Foxchase, The']"
12940,What Ails You?,['What Ails You']
12943,Athernie Lodge,"['Aithernie Lodge', 'Atherny Lodge']"
12950,An Ugly Customer,"[""Johnny 'Watt' Henry's"", ""Johnny 'Watt' Henry's Highland Fling""]"
12952,Çhyndaa Yn Bwoailley,"['Booil', 'Chyndaa Yn Bwoailley']"
12963,Nigun Atik,['Zemer Atik']
12968,Silver Belle,"['Silver Bell', 'Silver Bells']"
12970,Hamilton House,"[""Colonel Hamilton's Delight""]"
12971,Willie Bucach Macleod Of Stornoway,"['Bogha Bride Willie Bucach MacLeod Of Stornoway', ""Joe Armstrong's""]"
12972,Marche Du Verner,"['Ballad Of Lydia Pinkham', 'Ballad Of Lydia Pinkham, The', 'Lily The Pink', 'Lydia Pinkham', 'Marche Duvernay', 'Marche Duverner']"
12974,"Drunken, The","['Drunken Tailor, The']"
12979,"Lads Of Foss, The","['Merry Lads Of Foss, The']"
12981,"Rock And The Wee Pickle Tow, The","['Rock And Wee Pickle Tow, The']"
12986,Miss Charlotte Alston Stewart's,"['Donalbane', 'Lord Montgomery', 'Miss Charlotte Allston Stewart', 'Miss Charlotte Allston Stuart', ""Miss Charlotte Alston Steward's"", 'Miss Charlotte Alston Stewart', ""Miss Charlotte Alston Stuart's""]"
12987,"Handsome Ploughboy, The","['Giolla Cheachta Maiseach', 'Handsome Plough Boy, The', 'Handsome Plowboy, The']"
12992,Lord Dalhousie,"[""Miss Brown's"", ""Miss Stewart O' Foss""]"
13004,O My Ghraih,"['O My Graih', 'Oh My Ghraih']"
13006,Kiark Catreeney Marroo,"[""Catherine's Dead Chicken"", ""Dead Catherine's Chicken""]"
13017,Tra Va Ruggit Creest,"['Good Old Way, The', 'Manx Carol', 'Tra Va Creest Ruggit']"
13021,"Bucket, The","['Buckette, The']"
13028,"Duke Of York Troops, The","[""Duke Of York's Troope, The""]"
13030,Gan Ainm,"[""Tim Joe O'Riordan's""]"
13032,Fairy Music,"['Bollan Bane', 'Wandescope']"
13035,When Johnny Comes Marching Home,"['Animals Went In Two By Two, The', 'Guns And Drums', 'Johnny, I Hardly Knew Ye']"
13040,Lady Iveagh,"['Bantiarna Ibheachadh', 'Bantighearna Ibheach', 'Bantighearna Iveagh']"
13049,"Nuptial Knot, The","[""Snaim A' Phosaidh""]"
13051,"Old, The",['Old Jig #4']
13053,Lady Owen's Delight,"[""Difyswch Arglwyddes Owne's"", ""Lady Owen's Favourite"", 'Maldod Arglwyddes Owen']"
13057,Stout's Trip Ta Skea,"[""Stout's Trip Tae Skea"", ""Stout's Trip To Skea""]"
13060,Sail Around The Rocks,"['Grainnis', 'Sail Around The Rocks, The']"
13062,"Laird O'Brodie, The","['Laird Of Brodie, The']"
13065,Lucy Campbell,"['Lady Louden', 'Miss Lucy Campbell']"
13070,John Collin's,"[""John Collin's Fancy""]"
13071,Angus Chisholm's,"['Antigonish', 'Antigonish Polka #4', 'Antigonish Polka #4, The', 'Antigonish Polka No. 4', 'Antigonish Polka No. 4, The', 'Antigonish, The', 'Polka From Angus Chisholm']"
13074,"Fancy Fair, The","['An Aonac Rogaide', 'An Aonac Rogain', 'Dance At The Fair', 'Dance At The Fair, The', 'Dancer At The Fair, The', 'Little Dancer At The Fair, The']"
13078,"Cradling Arms Of Croaghan, The","['Cradling Arms Of Cruachan, The', 'Cradling Arms Of Cruachún, The']"
13084,Sweet Dublin Bay,['They Sailed Away From Dublin Bay']
13085,Jerrey Yn Theihll,"['Ah Jerry Yn Teihll', 'Jerrey Y Theihll', ""Jerrey'n Theihll""]"
13087,"Wind That Shook The Barley, The","['Wind That Shakes The Barley, The']"
13089,Donald McLeod's,"['Auld Pipe', 'Donald MacLeod', ""Donald MacLeod's"", 'Donald McLeod']"
13090,Kevin Keegan's,"[""Kevin Keegan's #2""]"
13091,"Key West, The","['Key-West', 'Key-West, The']"
13094,Tom Fitzmorris',"['Hawthorn Blossom', ""Tom Fitzmorris' #1""]"
13105,Mona's Delight,"['Ben Jee', 'Bonnie Grand March, The', 'Eunyssagh Vona', 'Goddesses, The']"
13106,Tom Fitzmorris',"[""Tom Fitzmorris' #2""]"
13113,Election,"['Buy Broom Besoms', 'Buy Broom Buzzems']"
13116,Nellie Your Favour I'm Afraid I'll Not Gain,"[""Nell I Fear I'll Not Gain Your Favour"", ""Nellie Your Favour I'll No Longer Gain"", ""Nellie, I'm Afraid Your Favour I'll Not Gain"", ""Nellie, Your Favor I'm Afraid I'll Not Gain""]"
13120,"Hunstsman, The","['Huntsman, The']"
13126,Girls Of Balladoole,"['Girls Of Balladoole, The']"
13127,Erin Go Bráth,['Erin Go Brath March']
13128,"Mountcashel Brigade's, The","['Mount Cashel Brigade', 'Mount Cashel Brigade, The', ""Mount Cashel's Brigade"", 'Mountcashel Brigade', 'Mountcashel Brigade March, The', 'Mountcashel Brigade, The', ""Mountcashel's Brigade"", ""Mountcashel's Brigade March""]"
13133,Marcha Processional Du Corpus De Pontevedra,['Pasacorredoiras Do Condado']
13134,Tom Morrison's Maggie,"['Granny In The Wood, The']"
13136,"Lancers, The","[""Fred And Peter's"", 'Sligo Lancers']"
13143,"Murmuring Tide, The","['Murmering Tide, The']"
13145,Huish The Cat,['Hunt The Cat']
13151,Alfred På Hultet,"[""Alfred På Hultet's"", 'Polka Efter Alfred På Hultet', 'Polka Efter Hector Hansen', 'Polka Från Hogdal', 'Polkett Efter Alfred På Hultet']"
13152,Danbury Hill,"['Gwendiffeth 4', 'Gwendiffith 4']"
13153,Seamus Ennis' Fancy,"[""Seamus Ennis's Fancy""]"
13154,Please Give A Penny To The Poor Old Man,"['Lancers', 'Lancers, The', ""McLaughlin's Fling"", 'Royal Artillery Band, The']"
13156,Michael Coleman's,"['Diablo', ""Joe Connolly's Favourite"", ""Kevin's Viennese""]"
13161,Harvest Moon Scottische,['Harvest Moon']
13180,Táim In Arrears,"['Moll Rua', 'Táimse ‘n Arrears']"
13183,Paddy Fahey's,"[""Paddy Fahey's No. 19"", ""Paddy Fahy's""]"
13192,"Straw Man, The","['Bodach Fodair', 'Captain MacDuff', ""Daughter's Wedding"", 'Mabou Coal Mines', 'Strawman', 'Strawman, The']"
13195,Christy Campbell,"['Cairistiona Chaimbeul', 'Christi Campbell', 'Christie Campbell', ""Christie Campbell's"", ""Christy Campbell's""]"
13206,Diamond,"['Diamond, The']"
13214,Pasacáis Del Xarreru,['Spanish Muineira']
13215,Scarlet Clog,"['Scarlet Clog, The']"
13221,"Tullaghan Lassies, The","['Tullaghan Lasses, The']"
13224,"Irish Lass, The","['Irish Girl, The']"
13225,O'Mealy's,"[""O'Meeley's""]"
13228,"Two William Davises, The","['An Beirt Uilliam Daibhis', 'Two William Davieses, The']"
13229,Mike Sullivan's,"[""Tom Billy's""]"
13230,Madam If You Please,"['Girl Of The Golden Tresses', 'Rambles Of Joe Burke, The']"
13233,Y Dyn Meddw,"['Drunkard. Barley Shot. The Barley Shot, The']"
13236,"Inishmurray, The",['Star']
13237,Danny Green's,"[""Darby's Cross""]"
13239,Caoineadh Na dTri Muire,['Caoineadh Na dTrí Mhuire']
13243,Fath Mo Bhuartha,"[""'Se Fath Mo Bhuartha"", 'Fáth Mo Bhuartha', 'Reason For My Sorrow, The', 'Se Bhfath Mo Bhfuartha', 'Se Fa Mo Bhuartha', 'Sé Fáth Mo Bhuartha']"
13244,Christmas,"['A Christmas March', 'A March For Christmas']"
13245,Morning Star,"['Morning Star, The']"
13246,"Hawk Of Ballyshannon, The","['Hawk Of Lough Erne, The', ""Kathleen O'Moore""]"
13247,"King's Lament, The","['Lord Elcho', ""Lord Elcho's""]"
13250,Colin Clachair,['Colin Clachar']
13253,Carroll's,"[""Carrol's""]"
13256,"Humours Of Flinn, The","['Humors Of Flinn, The', ""Tim O'Leary's""]"
13267,Romance,['Romance 2']
13268,Romance,['Romance 1']
13271,An Leanbh Si,['An Leanḃ Sí']
13272,Tune For Mairead & Anna Ni Mhaonaigh,['Tune For Mairead And Anna Ni Mhaonaigh']
13273,A Jig For Christmas,"['A Christmas Gigue', 'A Jig At Christmas']"
13276,Red Shoes,"['Red Shoes, The']"
13278,God Rest Ye Merry,"['God Rest Ye Merry Gentle Folk', 'God Rest Ye Merry Gentlemen', 'Good Comfort May Ye Bring', 'Good Tidings Of Comfort And Joy', 'Tidings Of Comfort And Joy']"
13283,Up Wi Eli Eli,"[""Hare's Maggot, The"", 'Irish Frolic, The', 'Nameless Scott, The', ""Up We't Eli Eli"", 'Up Went Aily', ""Up Wi't Ailly Now"", 'Up With Aily', 'Up With Aily Aily']"
13289,An Buinnean Bui,"['An Bonnan Bui', 'Yellow Bittern, The']"
13294,Annwyl Ioan,"['Dear John', 'Dear Jon']"
13297,Kilwinning's Steeple,"['An Clog San Cloigteac', 'Clock In The Steeple, The', 'Kilwinning Steeple']"
13309,Highland Skip,"[""Molly McGuire's"", ""Neil Gow's""]"
13313,Bruremarsj Frå Verdal,"['Bröllopsmarsj I C Frå Verdalen', 'Bruremarsj Frå Verdalen', 'Bryllupsmarsj Fra Verdal']"
